profile_id,estimation_version,n_designs,reestimation_successful,beta_satellite.mean,beta_satellite.median,beta_satellite.std,m_c.mean,m_c.median,m_c.std,m_o.mean,m_o.median,m_o.std,m_u.mean,m_u.median,m_u.std,r_o.mean,r_o.median,r_o.std,r_u.mean,r_u.median,r_u.std,mu.mean,mu.median,mu.std
48d11f9d-a3d2-461d-96a6-0168fa71d4cf,reestimation_v2,10,1,-3.6397219708597026,-3.6730027355748343,1.5938831826859634,8.024328630528712,8.23248202367718,2.7782935317730666,8.571930937252938,9.119848166533362,2.49277898379707,2.1324635118297053,2.6874382504490195,3.12363780268824,-1.1861813208843974,-0.9737321316366634,1.6276688600284877,-1.090871183145375,-1.212147331548357,1.1591834113828254,1.2662793584598675,1.198611133877315,0.2372199445626367
d0db2633-8a5c-4b95-acba-53cb2badecf3,reestimation_v2,10,1,0.7867515718873291,0.881202463403745,0.9866285927409834,2.881156181245238,3.1434153229818573,1.4251441833737903,1.9760463463811182,2.201480425639303,1.7013160601326194,3.4592976944180003,4.025280936414196,1.5781913824401306,-1.9629969345033684,-1.874555477720057,2.1266166720786384,0.2745450891480047,0.5681897864407326,1.08789787981618,1.2922586793690134,1.2302227845586953,0.22549591840603345
d0fd2764-f1fb-4b64-be7c-4c4cb6f6bd32,reestimation_v2,10,1,1.4236314261058585,1.840346073407122,1.3069430509558857,1.6205997770461464,1.750790153682462,1.4238203497222193,3.9952482392714375,3.579053723631188,1.6860538989195617,4.354283404636339,4.2607670879434885,2.289451743414337,-0.10634895976182325,-0.08589289147736878,1.67219231115526,0.7205206225451857,0.848115935847776,0.9536765852900968,1.4214671101023868,1.3840541958424515,0.24037722099132453
26cfac47-2838-4c80-9fd4-00af7491c4e6,reestimation_v2,10,1,1.130442657892354,1.440385265333013,1.5850793966044538,7.701951837290628,7.744773255928437,2.2706823210099727,9.129445033414507,9.19518640977595,1.9133288725077644,0.9445152094654179,1.4865724822498005,2.8584687830008946,0.0006686694854887491,0.04694454877724619,1.607559537218184,0.17094228107298004,-0.059440928146857974,1.0646686165532842,1.2747566329804114,1.1713896696100314,0.2734053026716357
24e03565-24f4-449b-b5f8-46fbdcd779f3,reestimation_v2,12,1,-1.770433261359942,-0.8171431217055858,1.893656781653778,3.2336145454590866,3.886420373114922,2.1848395745856943,4.9151360226358625,4.915917552934014,2.437857368921652,3.0649970029989557,2.534556236085229,2.124445348622636,-0.7663217566102776,-1.3780757322338624,2.2698510126140397,-0.46893724810544374,0.002518713611578738,1.1527603913140971,1.1291767367756858,1.0729213745213442,0.13605187457135615
2dc3a7ce-3216-4a37-97f0-2e4cbdace983,reestimation_v2,6,0,,,,,,,,,,,,,,,,,,,,,
912d1e98-5350-4c04-872b-a8ce3bb9a252,reestimation_v2,10,1,-3.097790935900346,-3.558312381781653,1.6781735117890322,2.6721882234990013,2.7260196864225223,1.3428870042985708,3.853170896268078,4.402986287001582,2.0446315728621607,5.698798213776694,5.74001365763767,1.9774007773770994,-0.6633246806288982,-0.7824778240486441,2.2606744627844537,-1.1051846756146175,-1.2929862199943836,0.674561580143306,1.227564442281218,1.235999597919811,0.20133779763417933
51c5581e-c040-412e-95b4-fbbc98975ee3,reestimation_v2,10,1,-1.734987280162477,-1.6592527279550287,1.3119841867211397,-1.9113243891106526,-2.1655264992125933,2.300463868454741,2.5960410288385947,2.5309353927981815,1.6861530496574408,0.9982859179898176,1.2113365135875895,3.217520374023101,2.227551919978439,2.5273271366400873,1.5909971733654251,-0.20097404168357175,-0.09322839370217695,0.8995441239934714,1.4509168721798156,1.4042752058605035,0.2767128912924484
585f6ceb-8085-4209-8561-68e685713c67,reestimation_v2,10,1,2.0758166522350785,2.273598605443882,1.1582226300490912,-3.061767004652843,-2.4984620782055673,2.4121880345208404,0.018517122532956093,0.07189544438815565,1.920067568047309,4.341029697928111,4.486443288135831,2.0863908005596623,-2.714740420012028,-2.640256056011166,1.799813747967477,0.4443468596106025,0.4785531739572839,1.043045435626846,1.4535970775791303,1.343761121310489,0.2875609157489493
a4b6ba9c-b090-4285-9c5b-1a9b8a3964ae,reestimation_v2,10,1,3.489563704429994,4.183516161544978,1.4898999579051344,6.933593141662766,7.494608462291238,2.246393180259506,7.514357901525858,7.402235389457432,2.235693896346868,5.369600001675503,4.845129897873706,2.3253108510958507,-0.8514763837763417,-0.785505153520808,1.9645104952299275,0.7677762605321948,0.8268541069171768,1.007505475678308,1.076676381102385,1.0350798817467457,0.09702684405511071
ccabc30f-cd16-4540-9548-7045b222557f,reestimation_v2,12,1,-1.556650071104871,-1.3416278667947115,1.5178398699813669,3.4451177964802757,3.531338462047377,1.4158918651150043,4.556859224882974,4.972242088746296,1.5361857599348276,0.2913553863896281,0.48412744223128623,3.3035738387505673,-0.6391133641683177,-0.03148074911536314,2.3464764855740157,-0.05940911943834667,-0.19069976466782412,1.0617690982063106,1.4165951094910885,1.3776337152072362,0.26109079589679346
e61a2acc-ce31-4788-996e-ffb21e394f87,reestimation_v2,10,0,,,,,,,,,,,,,,,,,,,,,
