profile_id,estimation_version,n_designs,reestimation_successful,beta_satellite.mean,beta_satellite.median,beta_satellite.std,m0.mean,m0.median,m0.std,m1.mean,m1.median,m1.std,mu.mean,mu.median,mu.std
5d1f8f43-67d5-4d05-8ee4-76fd4c359a81,reestimation_v1,10,1,1.574832192908021,1.3367084597274441,1.2505534608913618,-0.5566606552078732,-0.3377192636823718,1.5539605736094002,-2.2391993086123487,-2.086487804977173,2.2277850256919245,1.1579206401280273,1.1539026455127328,0.2838724748564255
03f93e99-497c-4469-9ee0-e350d221a690,reestimation_v1,10,1,1.6735838079647751,1.6347511924947438,1.8512786257356832,18.552316245741544,18.624497923590297,2.608289322107807,-3.8240394366138832,-3.697420312879259,3.3216463097241498,1.1305043835738973,1.1279737726439374,0.27948921472860533
0420b09f-9c61-4d77-84b1-2c8345b9b10e,reestimation_v1,10,1,-2.2470943045962035,-2.156499092600083,1.2964938057267064,4.315012207342914,4.377907476101135,1.3050225410804772,-4.19616136955165,-3.9672674713709304,2.7265580699787275,1.0702185752206008,1.0127882092429126,0.2873250576466164
d61af889-1c78-4c2b-8a36-03576ca6631b,reestimation_v1,10,1,-0.2506081976106639,-0.1663017287795407,1.1536099059361147,1.0019684572791248,1.1449611723707847,2.3085670429258007,-3.9228594995039328,-3.6051260932534386,2.5677263103478998,1.133553580968783,1.1255834756349372,0.2697586662164926
3405d062-79e9-4331-abc5-994a168b995d,reestimation_v1,10,1,-2.8539855656181605,-2.9168210046766765,1.4224168970303452,3.132451539085842,3.071836168734432,1.6269631559168225,3.0033542266732773,2.7660687389458287,2.3566476521654502,1.117233317394392,1.0882608448534552,0.29106025786500334
71dbe888-3009-4661-ba27-006399ac40fb,reestimation_v1,10,1,0.8607084868310889,0.8384564802417709,1.3809448319476214,-0.5746867668602216,-0.5555792412652151,1.8593425250796154,0.5253931967333103,0.4301893011570319,1.9345352342545739,1.0969835355452497,1.126648257464307,0.2892863965488848
d1a27453-e606-4c23-9459-dea597e0ed01,reestimation_v1,10,1,2.731484617725258,2.5449481562938097,1.517690544697765,3.440302884618079,3.7753209869552924,2.0820930532654667,-0.7231570314828275,-0.640430723286852,2.1727610468840313,0.8125935328706073,0.7460715158701987,0.170096508001952
ba0448c2-d4a5-4181-8da2-5c5152491563,reestimation_v1,10,1,2.3940956779491587,2.375724215480164,1.4828115941415525,3.343000767017955,3.2554331544597677,1.683549944785587,-0.3866004976240952,-0.0950677333150407,1.6550385248742603,1.1411584747049872,1.1166347542111477,0.29418959507113873
61b16358-92f3-4886-b087-54bb154b911a,reestimation_v1,10,1,0.36767604181117286,0.338286185261235,1.299447940989367,-0.21350435329943057,-0.26012914032758255,1.563444351437513,-2.655810678908286,-2.676121249749183,2.1548799023793634,1.2022257459800478,1.2209093195020124,0.28707107740667914
2b812028-0777-4755-81b9-285070fe3d2e,reestimation_v1,10,1,0.1643188345695191,0.11977447144356873,1.2970910798846846,-2.1946327983317038,-2.1903365386611933,1.4412774760439233,-2.1726356738029513,-2.4248910791528218,2.014386403291936,1.138537558748624,1.1653780238185907,0.2524079061431769
1fd88d2d-bd84-4ceb-8b37-b64139589edf,reestimation_v1,10,1,-1.2594405192778397,-1.2804998674465682,1.2436885096211565,-4.631366610242441,-4.519049310515995,1.6029443615834316,-0.6846526991809387,-0.6112037855593402,1.6748319093509954,1.0724979535816006,0.9940673613710135,0.2817673858593484
5493baa5-350f-4497-8356-18313a2fd6ff,reestimation_v1,10,1,-1.8975065108344413,-1.8557501772448242,1.235345925807108,0.05407679593584861,0.4072770051098491,2.065471255485026,-3.1578445769634103,-3.019476001501147,2.5649527962944707,1.1695991615197163,1.169084688448496,0.2774010418281109
792bd508-a535-4cf5-8ded-1769dcd677b9,reestimation_v1,10,1,-0.9947244908278914,-1.0926542981271552,1.3139329775494495,0.6160230851561941,0.8118047948712981,1.821054988217503,1.8235132507792062,1.4023944655659157,2.0720267401954082,1.1971805148901289,1.237790361430387,0.2934595983746332
1a550239-bcbf-4df8-b857-0536ade2f749,reestimation_v1,10,1,0.6123818473327816,0.6605221815981006,1.310514462870328,-1.6994197654639276,-1.4443390115835528,2.075142325879536,-2.090430435868236,-2.4082193777570007,1.940183005596323,1.1988365741030862,1.2344258087381967,0.29708339106470183
d6bd72ae-909e-4aed-a622-003ab4da7e0b,reestimation_v1,10,1,-2.1780509129595447,-2.068042428448589,1.1968054430351267,3.2696493289474677,3.1666279114463936,1.2726337140941362,-2.851014246415299,-2.580021306776578,2.5328619702809743,1.1851603646896893,1.2235721682647691,0.27197390323221915
0d3980cf-5b5f-498d-9c7f-deb98e1a81ef,reestimation_v1,10,1,-2.0931540859560664,-2.105126356111236,1.258042597462172,4.4230952082862265,4.344901369366811,1.4449018114286114,1.7232693353404833,1.4194345925619647,2.1584882814673634,1.2042271709526675,1.2573074519920013,0.27029624294968824
afcad5dc-af06-4446-acd6-8c6f4bcadd08,reestimation_v1,10,1,0.47375288608991234,0.4163906152015846,1.3304452358040693,-1.4243967744134018,-1.0477392101261729,2.2745872818761113,-3.101480643458473,-2.7890695913785075,2.1632005215548507,1.1654029261060277,1.1688257764103593,0.27896359001996196
37efdb7e-7e85-48f4-832a-2fc122c47cec,reestimation_v1,10,1,-0.64593040544765,-0.684471830227991,1.2277734032478838,1.7746584119067352,1.777911516113357,1.3469085063972395,-1.9203027736172902,-2.122539491854599,2.043977965243141,1.013546072925608,0.979067859975211,0.25851767968377837
35519bc8-9782-4eac-9ff6-c98fef48549a,reestimation_v1,10,1,4.929294647588444,5.094278546053226,1.549253226133312,5.988121139528966,5.724114578702917,1.6407152105452956,1.1888688405159076,0.9421580103287042,2.4044663574629404,0.8696443488294799,0.8023073850591543,0.21124402699761224
32963f9c-4ac8-49dc-a270-29f9e048534e,reestimation_v1,10,1,1.101715571721895,1.0196074909770303,1.3841322123704398,6.404015924533101,6.3125716714703115,1.7241753524045071,-5.160290116114489,-4.780826531697546,3.443511484153756,1.1923934526458484,1.2121601980312462,0.28145358430033873
4f246acc-8e94-4022-bce4-72008a639138,reestimation_v1,11,0,,,,,,,,,,,,
4663f83e-4e2f-4566-a524-35302e584960,reestimation_v1,10,1,-1.1277559646625164,-1.0191935877125262,1.3639056441514747,4.368752521859942,4.377818278864204,1.4404954050168093,-0.640587395041538,-0.7073936818611803,2.1373001308953103,0.9738370607495839,0.9223150015634298,0.2712833260361249
